Year,State,Sex,Age,Uncontrolled_Direct Costs,Uncontrolled_Indirect Costs,Uncontrolled_QALYs_Lost
26,North Dakota,Male,80 to 84 years,610481.58,0,28.96
26,North Dakota,Male,85 and over,468643.32,0,22.23
26,North Dakota,Male,Total,11234377.41,34576798.57,532.87
26,Ohio,Female,15 to 19 years,18187880.77,59085669.9,900.55
26,Ohio,Female,20 to 24 years,14370255.59,46683623.5,711.52
26,Ohio,Female,25 to 29 years,14544430.66,47249453.6,720.15
26,Ohio,Female,30 to 34 years,16145965.4,52452245.21,799.45
26,Ohio,Female,35 to 39 years,18548751.27,60258004.14,918.42
26,Ohio,Female,40 to 44 years,20132116.34,65401769.21,996.81
26,Ohio,Female,45 to 49 years,20075192.19,65216843.77,994
26,Ohio,Female,50 to 54 years,18442221.49,59911928.42,913.14
26,Ohio,Female,55 to 59 years,17160041.2,55746600.84,849.66
26,Ohio,Female,60 to 64 years,18456048.58,59956847.51,913.83
26,Ohio,Female,65 to 69 years,16607601.28,53951928.74,822.3
26,Ohio,Female,70 to 74 years,15804919.17,0,782.56
26,Ohio,Female,75 to 79 years,12622113.05,0,624.97
26,Ohio,Female,80 to 84 years,8254576.79,0,408.71
26,Ohio,Female,85 and over,5665397.42,0,280.51
26,Ohio,Female,Total,235017511.21,625914914.85,11636.57
26,Ohio,Male,15 to 19 years,13829289.56,54263302.83,684.74
26,Ohio,Male,20 to 24 years,7716129.95,30276515.22,382.05
26,Ohio,Male,25 to 29 years,7278952.01,28561118.43,360.41
26,Ohio,Male,30 to 34 years,8259912.11,32410205.18,408.98
26,Ohio,Male,35 to 39 years,9060506.93,35551575.45,448.62
26,Ohio,Male,40 to 44 years,9220617.29,36179815.73,456.55
26,Ohio,Male,45 to 49 years,8503610.22,33366426.71,421.04
26,Ohio,Male,50 to 54 years,7599676.06,29819573.99,376.29
26,Ohio,Male,55 to 59 years,7290135.17,28604998.86,360.96
26,Ohio,Male,60 to 64 years,7964526.15,31251171.12,394.35
26,Ohio,Male,65 to 69 years,6974991.69,27368440.32,345.36
26,Ohio,Male,70 to 74 years,6500739.05,0,321.88
26,Ohio,Male,75 to 79 years,5251884.14,0,260.04
26,Ohio,Male,80 to 84 years,3484123.24,0,172.51
26,Ohio,Male,85 and over,2141545.52,0,106.04
26,Ohio,Male,Total,111076639.08,367653143.84,5499.81
26,Oklahama,Female,15 to 19 years,6228043.52,19227064.51,312.55
26,Oklahama,Female,20 to 24 years,5223393.58,16125533.67,262.13
26,Oklahama,Female,25 to 29 years,5384853.48,16623988.73,270.23
26,Oklahama,Female,30 to 34 years,5652245.31,17449474.29,283.65
26,Oklahama,Female,35 to 39 years,5975478.11,18447350.75,299.87
26,Oklahama,Female,40 to 44 years,5915625.78,18262576.06,296.87
26,Oklahama,Female,45 to 49 years,6018249.18,18579392.55,302.02
26,Oklahama,Female,50 to 54 years,5524882.18,17056281.94,277.26
26,Oklahama,Female,55 to 59 years,5180654,15993589.08,259.99
26,Oklahama,Female,60 to 64 years,5730385.42,17690706.53,287.57
26,Oklahama,Female,65 to 69 years,5887550.81,18175903.71,295.46
26,Oklahama,Female,70 to 74 years,5839203.85,0,293.03
26,Oklahama,Female,75 to 79 years,4745308.88,0,238.14
26,Oklahama,Female,80 to 84 years,2869495.01,0,144
26,Oklahama,Female,85 and over,1908563.85,0,95.78
26,Oklahama,Female,Total,78083932.97,193631861.82,3918.57
26,Oklahama,Male,15 to 19 years,5271712.1,19601859.09,264.56
26,Oklahama,Male,20 to 24 years,3247268.18,12074349.3,162.96
26,Oklahama,Male,25 to 29 years,3139543.55,11673795.75,157.55
26,Oklahama,Male,30 to 34 years,3269373.34,12156543.12,164.07
26,Oklahama,Male,35 to 39 years,3183857.82,11838569.93,159.78
26,Oklahama,Male,40 to 44 years,2883566.86,10721995.1,144.71
26,Oklahama,Male,45 to 49 years,2686129.59,9987862.15,134.8
26,Oklahama,Male,50 to 54 years,2362426.41,8784233.41,118.56
26,Oklahama,Male,55 to 59 years,2296019.11,8537310.51,115.22
26,Oklahama,Male,60 to 64 years,2610093.17,9705135.18,130.98
26,Oklahama,Male,65 to 69 years,2637229.05,9806034.78,132.35
26,Oklahama,Male,70 to 74 years,2626826.43,0,131.82
26,Oklahama,Male,75 to 79 years,2212989.81,0,111.06
26,Oklahama,Male,80 to 84 years,1447422.63,0,72.64
26,Oklahama,Male,85 and over,916345.75,0,45.99
26,Oklahama,Male,Total,40790803.83,124887688.32,2047.05
26,Oregon,Female,15 to 19 years,7167583.23,26511025.4,302.63
26,Oregon,Female,20 to 24 years,6200680.25,22934702.88,261.8
26,Oregon,Female,25 to 29 years,6595066.7,24393435.72,278.45
26,Oregon,Female,30 to 34 years,7218621.94,26699804.34,304.78
26,Oregon,Female,35 to 39 years,7771455.01,28744590.01,328.12
26,Oregon,Female,40 to 44 years,8149893.25,30144334.59,344.1
26,Oregon,Female,45 to 49 years,7838988.84,28994380.07,330.97
26,Oregon,Female,50 to 54 years,7419817.32,27443973.7,313.28
26,Oregon,Female,55 to 59 years,7705553.8,28500838.58,325.34
26,Oregon,Female,60 to 64 years,8433276.21,31192494.44,356.07
26,Oregon,Female,65 to 69 years,7735935.34,28613211.97,326.62
26,Oregon,Female,70 to 74 years,6874367.14,0,290.25
26,Oregon,Female,75 to 79 years,5163892.71,0,218.03
26,Oregon,Female,80 to 84 years,3255672,0,137.46
26,Oregon,Female,85 and over,2586867.73,0,109.22
26,Oregon,Female,Total,100117671.47,304172791.69,4227.12
26,Oregon,Male,15 to 19 years,5122131.21,22579144.13,216.26
26,Oregon,Male,20 to 24 years,3411211.59,15037146.66,144.03
26,Oregon,Male,25 to 29 years,3671753.89,16185657.28,155.03
26,Oregon,Male,30 to 34 years,4366305.2,19247346.54,184.35
26,Oregon,Male,35 to 39 years,4526123.83,19951851.73,191.1
26,Oregon,Male,40 to 44 years,4236739.41,18676200.58,178.88
26,Oregon,Male,45 to 49 years,3613016.64,15926734.44,152.55
26,Oregon,Male,50 to 54 years,3198959.8,14101508.03,135.07
26,Oregon,Male,55 to 59 years,3444871.31,15185523.89,145.45
26,Oregon,Male,60 to 64 years,3960020.63,17456381.51,167.2
26,Oregon,Male,65 to 69 years,3564842.24,15714374.24,150.51
26,Oregon,Male,70 to 74 years,3200541.61,0,135.13
26,Oregon,Male,75 to 79 years,2601022.95,0,109.82
26,Oregon,Male,80 to 84 years,1828689.28,0,77.21
26,Oregon,Male,85 and over,1325524.98,0,55.97
26,Oregon,Male,Total,52071754.56,190061869.03,2198.55
26,Pennsylvania,Female,15 to 19 years,23102227,78441394.02,1094.78
26,Pennsylvania,Female,20 to 24 years,18174306.64,61709113.52,861.25
26,Pennsylvania,Female,25 to 29 years,17856686.73,60630665.61,846.2
26,Pennsylvania,Female,30 to 34 years,19629297.31,66649394.66,930.2
26,Pennsylvania,Female,35 to 39 years,22380955.11,75992384.58,1060.6
26,Pennsylvania,Female,40 to 44 years,25000335.46,84886239.08,1184.73
26,Pennsylvania,Female,45 to 49 years,24885016.01,84494682.99,1179.26
26,Pennsylvania,Female,50 to 54 years,22918856.33,77818776.54,1086.09
26,Pennsylvania,Female,55 to 59 years,21209411.46,72014520.57,1005.08
26,Pennsylvania,Female,60 to 64 years,22091561.49,75009776.3,1046.88
26,Pennsylvania,Female,65 to 69 years,19073613.23,64762622.7,903.87
26,Pennsylvania,Female,70 to 74 years,16802813.16,0,796.26
26,Pennsylvania,Female,75 to 79 years,13305871,0,630.54
26,Pennsylvania,Female,80 to 84 years,8661745.44,0,410.47
26,Pennsylvania,Female,85 and over,6287337.28,0,297.95
26,Pennsylvania,Female,Total,281380033.65,802409570.58,13334.15
26,Pennsylvania,Male,15 to 19 years,17375412.3,72173006.13,823.39
26,Pennsylvania,Male,20 to 24 years,10002349.68,41547195.09,474
26,Pennsylvania,Male,25 to 29 years,9019575.68,37465003.98,427.42
26,Pennsylvania,Male,30 to 34 years,9873948.76,41013850.62,467.91
26,Pennsylvania,Male,35 to 39 years,10999806.08,45690373.17,521.26
26,Pennsylvania,Male,40 to 44 years,11796393.16,48999191.56,559.01
26,Pennsylvania,Male,45 to 49 years,11089949.33,46064805.09,525.53
26,Pennsylvania,Male,50 to 54 years,9979657.06,41452935.76,472.92
26,Pennsylvania,Male,55 to 59 years,9488771.53,39413923.19,449.66
26,Pennsylvania,Male,60 to 64 years,9955390.51,41352138.77,471.77
26,Pennsylvania,Male,65 to 69 years,8317845.09,34550195.07,394.17
26,Pennsylvania,Male,70 to 74 years,7170079.65,0,339.78
26,Pennsylvania,Male,75 to 79 years,5806567.81,0,275.16
26,Pennsylvania,Male,80 to 84 years,3894321.01,0,184.55
26,Pennsylvania,Male,85 and over,2510668.29,0,118.98
26,Pennsylvania,Male,Total,137280735.92,489722618.43,6505.51
26,Rhode Island,Female,15 to 19 years,2350156.05,8428157.86,118.05
26,Rhode Island,Female,20 to 24 years,2005243.38,7191227.88,100.73
26,Rhode Island,Female,25 to 29 years,1894868.51,6795400.2,95.18
26,Rhode Island,Female,30 to 34 years,2114884.72,7584424.98,106.24
26,Rhode Island,Female,35 to 39 years,2383972.21,8549429.78,119.75
26,Rhode Island,Female,40 to 44 years,2675679.48,9595553.88,134.41
26,Rhode Island,Female,45 to 49 years,2535570.85,9093094.64,127.37
26,Rhode Island,Female,50 to 54 years,2216536.32,7948969.16,111.34
26,Rhode Island,Female,55 to 59 years,2066787.75,7411939.06,103.82
26,Rhode Island,Female,60 to 64 years,2279387.62,8174367.27,114.5
26,Rhode Island,Female,65 to 69 years,2247072.78,8058479.4,112.88
26,Rhode Island,Female,70 to 74 years,2236535.12,0,112.35
26,Rhode Island,Female,75 to 79 years,1911206.64,0,96
26,Rhode Island,Female,80 to 84 years,1367144.61,0,68.68
26,Rhode Island,Female,85 and over,1008801.17,0,50.67
26,Rhode Island,Female,Total,31293847.21,88831044.11,1571.97
26,Rhode Island,Male,15 to 19 years,1682400.92,7292815.15,84.51
26,Rhode Island,Male,20 to 24 years,1123329.59,4869371.48,56.43
26,Rhode Island,Male,25 to 29 years,1028982.36,4460398.25,51.69
26,Rhode Island,Male,30 to 34 years,1141253.96,4947069.42,57.33
26,Rhode Island,Male,35 to 39 years,1260531.77,5464110.9,63.32
26,Rhode Island,Male,40 to 44 years,1357307.96,5883613.05,68.18
26,Rhode Island,Male,45 to 49 years,1223694.3,5304429.05,61.47
26,Rhode Island,Male,50 to 54 years,1043342.24,4522644.97,52.41
26,Rhode Island,Male,55 to 59 years,987758.91,4281704.21,49.62
26,Rhode Island,Male,60 to 64 years,1127064.19,4885560.07,56.62
26,Rhode Island,Male,65 to 69 years,1080288.69,4682799.22,54.27
26,Rhode Island,Male,70 to 74 years,1070046.51,0,53.75
26,Rhode Island,Male,75 to 79 years,1001938.94,0,50.33
26,Rhode Island,Male,80 to 84 years,784216.42,0,39.39
26,Rhode Island,Male,85 and over,586126.35,0,29.44
26,Rhode Island,Male,Total,16498283.1,56594515.76,828.75
26,South Carolina,Female,15 to 19 years,5996368.7,17690398.92,287.57
26,South Carolina,Female,20 to 24 years,5083953.63,14998605.38,243.81
26,South Carolina,Female,25 to 29 years,5211177.04,15373938,249.92
26,South Carolina,Female,30 to 34 years,5839280.81,17226960.53,280.04
26,South Carolina,Female,35 to 39 years,6623361.38,19540143.53,317.64
26,South Carolina,Female,40 to 44 years,6945545.62,20490646.75,333.09
26,South Carolina,Female,45 to 49 years,7047502.14,20791437.36,337.98
26,South Carolina,Female,50 to 54 years,6689197.12,19734371.18,320.8
26,South Carolina,Female,55 to 59 years,6850951.39,20211576.24,328.56
26,South Carolina,Female,60 to 64 years,7878987.65,23244473.71,377.86
26,South Carolina,Female,65 to 69 years,7098051,20940565.88,340.41
26,South Carolina,Female,70 to 74 years,6017371.97,0,288.58
26,South Carolina,Female,75 to 79 years,4428094.03,0,212.36
26,South Carolina,Female,80 to 84 years,2629890.97,0,126.12
26,South Carolina,Female,85 and over,1886465.1,0,90.47
26,South Carolina,Female,Total,86226198.53,210243117.49,4135.21
26,South Carolina,Male,15 to 19 years,4836610.09,17132140.59,231.95
26,South Carolina,Male,20 to 24 years,2922637.4,10352505.97,140.16
26,South Carolina,Male,25 to 29 years,2742049.75,9712832.1,131.5
26,South Carolina,Male,30 to 34 years,3021196.49,10701619.95,144.89
26,South Carolina,Male,35 to 39 years,3193947.98,11313536.7,153.17
26,South Carolina,Male,40 to 44 years,3094292.64,10960539.63,148.4
26,South Carolina,Male,45 to 49 years,2867685.21,10157855.45,137.53
26,South Carolina,Male,50 to 54 years,2539584.76,8995664.79,121.79
26,South Carolina,Male,55 to 59 years,2558873.83,9063990.15,122.72
26,South Carolina,Male,60 to 64 years,3100438.56,10982309.59,148.69
26,South Carolina,Male,65 to 69 years,3000832.57,10629487.27,143.91
26,South Carolina,Male,70 to 74 years,2674868.83,0,128.28
26,South Carolina,Male,75 to 79 years,2072548.31,0,99.39
26,South Carolina,Male,80 to 84 years,1245735.68,0,59.74
26,South Carolina,Male,85 and over,787526.39,0,37.77
26,South Carolina,Male,Total,40658828.49,120002482.2,1949.91
26,South Dakota,Female,15 to 19 years,1370470.13,4049845.9,65.42
26,South Dakota,Female,20 to 24 years,1098653.66,3246607.08,52.45
26,South Dakota,Female,25 to 29 years,1109488.1,3278623.68,52.96
26,South Dakota,Female,30 to 34 years,1207530.45,3568346.46,57.64
26,South Dakota,Female,35 to 39 years,1273877.98,3764408.59,60.81
26,South Dakota,Female,40 to 44 years,1339106.91,3957165.16,63.93
26,South Dakota,Female,45 to 49 years,1367531.09,4041160.83,65.28
26,South Dakota,Female,50 to 54 years,1252974.36,3702636.77,59.81
26,South Dakota,Female,55 to 59 years,1255526.57,3710178.74,59.94
26,South Dakota,Female,60 to 64 years,1415016.02,4181482.49,67.55
26,South Dakota,Female,65 to 69 years,1541968.57,4556637.13,73.61
26,South Dakota,Female,70 to 74 years,1713241.34,0,81.79
26,South Dakota,Female,75 to 79 years,1480247.43,0,70.66
26,South Dakota,Female,80 to 84 years,982735.35,0,46.91
26,South Dakota,Female,85 and over,734663.19,0,35.07
26,South Dakota,Female,Total,19143031.15,42057092.83,913.83
26,South Dakota,Male,15 to 19 years,873725.97,3150465.42,41.71
26,South Dakota,Male,20 to 24 years,610353.36,2200801.21,29.14
26,South Dakota,Male,25 to 29 years,640962.24,2311170.14,30.6
26,South Dakota,Male,30 to 34 years,689880.5,2487558.75,32.93
26,South Dakota,Male,35 to 39 years,669883.5,2415453.92,31.98
26,South Dakota,Male,40 to 44 years,652222.3,2351771.45,31.14
26,South Dakota,Male,45 to 49 years,625626.64,2255873.3,29.87
26,South Dakota,Male,50 to 54 years,579241.96,2088620.27,27.65
26,South Dakota,Male,55 to 59 years,616502.81,2222974.76,29.43
26,South Dakota,Male,60 to 64 years,711959.31,2567170.11,33.99
26,South Dakota,Male,65 to 69 years,726226.76,2618615.41,34.67
26,South Dakota,Male,70 to 74 years,786085.07,0,37.53
26,South Dakota,Male,75 to 79 years,717387.18,0,34.25
26,South Dakota,Male,80 to 84 years,546677.75,0,26.1
26,South Dakota,Male,85 and over,416498.44,0,19.88
26,South Dakota,Male,Total,9863233.79,26670474.74,470.84
26,Tennessee,Female,15 to 19 years,8360807.84,24993175.46,355.32
26,Tennessee,Female,20 to 24 years,6738723.03,20144236.09,286.38
26,Tennessee,Female,25 to 29 years,7095772.68,21211573.69,301.56
26,Tennessee,Female,30 to 34 years,8073207.25,24133443.72,343.1
26,Tennessee,Female,35 to 39 years,9386540.86,28059425.25,398.91
26,Tennessee,Female,40 to 44 years,9874321.85,29517561.38,419.64
26,Tennessee,Female,45 to 49 years,9497856.23,28392183.11,403.64
26,Tennessee,Female,50 to 54 years,8325472.37,24887546.23,353.82
26,Tennessee,Female,55 to 59 years,8125140.29,24288688.45,345.3
26,Tennessee,Female,60 to 64 years,9619394.46,28755500.45,408.81
26,Tennessee,Female,65 to 69 years,10049011.07,30039764.29,427.06
26,Tennessee,Female,70 to 74 years,9862336.92,0,419.13
26,Tennessee,Female,75 to 79 years,7110936.66,0,302.2
26,Tennessee,Female,80 to 84 years,3840845.28,0,163.23
26,Tennessee,Female,85 and over,2572969.05,0,109.35
26,Tennessee,Female,Total,118533335.83,284423098.11,5037.45
26,Tennessee,Male,15 to 19 years,6345824.64,22974801.74,269.69
26,Tennessee,Male,20 to 24 years,3982082.37,14416968.34,169.23
26,Tennessee,Male,25 to 29 years,3862268.6,13983187.44,164.14
26,Tennessee,Male,30 to 34 years,4146719.53,15013030.54,176.23
26,Tennessee,Male,35 to 39 years,4384777.79,15874910.82,186.35
26,Tennessee,Male,40 to 44 years,4185661.74,15154019.22,177.88
26,Tennessee,Male,45 to 49 years,3775937.45,13670628.99,160.47
26,Tennessee,Male,50 to 54 years,3286205.47,11897574.14,139.66
26,Tennessee,Male,55 to 59 years,3224952.69,11675810.91,137.05
26,Tennessee,Male,60 to 64 years,3934481.49,14244631.28,167.21
26,Tennessee,Male,65 to 69 years,4282606.78,15505004.84,182
26,Tennessee,Male,70 to 74 years,4283875.25,0,182.06
26,Tennessee,Male,75 to 79 years,3242848.48,0,137.82
26,Tennessee,Male,80 to 84 years,1903301.62,0,80.89
26,Tennessee,Male,85 and over,1127296.88,0,47.91
26,Tennessee,Male,Total,55968840.79,164410568.27,2378.57
26,Texas,Female,15 to 19 years,37510007.39,116167019.17,1986.13
26,Texas,Female,20 to 24 years,28834445.26,89299144.11,1526.76
26,Texas,Female,25 to 29 years,29706903.6,92001113.31,1572.96
26,Texas,Female,30 to 34 years,32342866.8,100164587.79,1712.53
26,Texas,Female,35 to 39 years,35366216.38,109527782.65,1872.62
26,Texas,Female,40 to 44 years,34248501.03,106066262.11,1813.43
26,Texas,Female,45 to 49 years,32082127.94,99357089.77,1698.73
26,Texas,Female,50 to 54 years,28092518.65,87001426.54,1487.48
26,Texas,Female,55 to 59 years,25935462.97,80321109.85,1373.26
26,Texas,Female,60 to 64 years,27586544.85,85434445.56,1460.69
26,Texas,Female,65 to 69 years,25451207.12,78821388.51,1347.62
26,Texas,Female,70 to 74 years,23089056.16,0,1222.55
26,Texas,Female,75 to 79 years,17607556.39,0,932.31
26,Texas,Female,80 to 84 years,10277642.84,0,544.19
26,Texas,Female,85 and over,6804776.78,0,360.31
26,Texas,Female,Total,394935834.15,1044161369.38,20911.57
26,Texas,Male,15 to 19 years,30421153.16,118324529.74,1610.78
26,Texas,Male,20 to 24 years,17608433.87,68488845.47,932.35
26,Texas,Male,25 to 29 years,17098621.55,66505906.04,905.36
26,Texas,Male,30 to 34 years,18446386.01,71748100.36,976.72
26,Texas,Male,35 to 39 years,18715185.87,72793610.29,990.96
26,Texas,Male,40 to 44 years,16794569.85,65323282.45,889.26
26,Texas,Male,45 to 49 years,14478381.41,56314356.75,766.62
26,Texas,Male,50 to 54 years,12110741.54,47105308.27,641.25
26,Texas,Male,55 to 59 years,10964057.96,42645227.66,580.54
26,Texas,Male,60 to 64 years,11843477.27,46065771.12,627.1
26,Texas,Male,65 to 69 years,11180917.82,43488714.46,592.02
26,Texas,Male,70 to 74 years,10323809.77,0,546.64
26,Texas,Male,75 to 79 years,8068731.1,0,427.23
26,Texas,Male,80 to 84 years,4701348.75,0,248.93
26,Texas,Male,85 and over,2760191.35,0,146.15
26,Texas,Male,Total,205516007.27,698803652.61,10881.92
26,Utah,Female,15 to 19 years,4447406.34,14382694.52,222.33
26,Utah,Female,20 to 24 years,3766489.07,12180641.38,188.29
26,Utah,Female,25 to 29 years,3727228.39,12053674.25,186.33
26,Utah,Female,30 to 34 years,4138964.29,13385208.01,206.91
26,Utah,Female,35 to 39 years,4047894.43,13090692.55,202.36
26,Utah,Female,40 to 44 years,3874478.08,12529872.54,193.69
26,Utah,Female,45 to 49 years,3638486.33,11766686.78,181.89
26,Utah,Female,50 to 54 years,3278242.99,10601677.43,163.88
26,Utah,Female,55 to 59 years,3063631.33,9907633.83,153.15
26,Utah,Female,60 to 64 years,3199649.12,10347508.73,159.95
26,Utah,Female,65 to 69 years,3080072.21,9960802.85,153.97
26,Utah,Female,70 to 74 years,2919686.96,0,145.96
26,Utah,Female,75 to 79 years,2324082.12,0,116.18
26,Utah,Female,80 to 84 years,1478909.69,0,73.93
26,Utah,Female,85 and over,1084093.5,0,54.19
26,Utah,Female,Total,48069314.86,130207092.86,2403.02
26,Utah,Male,15 to 19 years,3106202.96,13221510.3,155.28
26,Utah,Male,20 to 24 years,2141207.5,9114020.37,107.04
26,Utah,Male,25 to 29 years,2362632.84,10056514.29,118.11
26,Utah,Male,30 to 34 years,2765495.97,11771295.66,138.25
26,Utah,Male,35 to 39 years,2519740.86,10725242.42,125.96
26,Utah,Male,40 to 44 years,2148240.78,9143957.41,107.39
26,Utah,Male,45 to 49 years,1742668.77,7417645.71,87.12
26,Utah,Male,50 to 54 years,1465291.97,6236995.19,73.25
26,Utah,Male,55 to 59 years,1466805.97,6243439.49,73.33
26,Utah,Male,60 to 64 years,1607970.41,6844304,80.38
26,Utah,Male,65 to 69 years,1452584.9,6182907.69,72.62
26,Utah,Male,70 to 74 years,1341676.81,0,67.07
26,Utah,Male,75 to 79 years,1173514.79,0,58.66
26,Utah,Male,80 to 84 years,850461.62,0,42.52
26,Utah,Male,85 and over,607692.73,0,30.38
26,Utah,Male,Total,26752188.89,96957832.54,1337.36
26,Vermont,Female,15 to 19 years,1483885.54,5023871.03,73.05
